ID,ageCategoryWeight,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
10644,5138,1,19848.0,2048.0,2,1,9
10645,5773,0,17172.0,1459.0,2,1,9
10646,4041,0,17096.0,1433.0,2,1,9
10647,4041,0,22205.0,2342.0,2,1,9
10648,5529,1,16705.0,1301.0,2,1,9
10649,4038,1,16945.0,1372.0,2,1,9
10650,4041,0,23918.0,2464.0,2,1,9
10651,4041,0,18094.0,1716.0,2,1,9
10652,1723,0,16164.0,1256.5,4,2,8
10653,4038,1,18300.0,1768.0,2,1,9
10654,5773,0,16820.0,1331.0,2,1,9
10655,5773,1,25347.0,2506.0,2,1,9
10656,5529,1,15269.0,825.0,2,1,9
10657,5138,1,17671.0,1600.0,2,1,9
10658,2553,1,14510.4,866.6,13,5,5
10659,5773,0,13258.333333333334,436.0,8,3,4
10660,5138,0,17127.0,1426.0,5,2,6
10661,5773,0,17202.0,1470.0,2,1,9
10662,5138,1,15647.0,935.0,2,1,9
10663,5773,1,14845.0,707.0,2,1,9
10664,5138,0,17474.0,1546.0,2,1,9
10665,1723,0,12808.0,202.0,2,1,9
10666,4041,0,18842.0,1867.0,2,1,9
10667,630,0,15858.0,1017.0,2,1,9
10668,4041,1,18902.0,1876.0,2,1,9
10669,5138,1,14843.0,705.0,2,1,9
10670,5138,1,14778.0,724.5,5,2,6
10671,5138,1,18271.0,1761.0,2,1,9
10672,1289,1,19188.0,1937.0,2,1,9
10673,5138,1,18878.0,1873.0,2,1,9
10674,315,1,17150.0,1454.0,2,1,9
10675,5773,0,18120.0,1722.0,2,1,9
10676,315,1,9057.0,6.0,2,1,9
10677,4038,0,20391.0,2137.0,2,1,9
10678,5138,0,19231.0,1945.0,2,1,9
10679,4041,0,17556.0,1567.0,2,1,9
10680,5138,1,12347.0,122.0,2,1,9
10681,5138,1,20268.0,2113.0,2,1,9
10682,1723,0,16204.0,1143.0,2,1,9
10683,5138,0,19392.0,1977.0,2,1,9
10684,2553,0,16463.0,1219.0,2,1,9
10685,5138,1,14318.0,562.0,2,1,9
10686,5773,1,12287.0,110.0,2,1,9
10687,5773,0,21982.0,2319.0,2,1,9
10688,4041,0,22074.0,2329.0,2,1,9
10689,5529,0,14752.0,684.0,2,1,9
10690,1289,1,17889.0,1664.0,2,1,9
10691,5138,1,14514.0,619.0,2,1,9
10692,5529,1,15049.5,1002.0,5,2,4
10693,5138,1,15780.0,994.0,2,1,9
10694,2553,0,20140.0,2098.0,2,1,9
10695,4038,1,16921.0,1363.0,2,1,9
10696,4041,0,15479.0,890.0,2,1,9
10697,5138,1,11592.0,50.0,2,1,9
10698,4041,1,13032.0,229.0,2,1,9
10699,5529,0,15478.0,889.0,2,1,9
10700,4041,1,15082.0,765.0,2,1,9
10701,5773,1,21538.0,2277.0,2,1,9
10702,5138,1,13710.0,388.0,2,1,9
10703,2553,1,18685.0,1838.0,2,1,9
10704,5138,1,15402.0,864.0,2,1,9
10705,2553,1,15827.0,1009.0,2,1,9
10706,4041,1,21791.0,2309.0,2,1,9
10707,5138,0,18511.0,1804.0,2,1,9
10708,5773,1,11467.0,45.0,2,1,9
10709,5138,1,23119.0,2406.0,2,1,9
10710,2553,1,14864.5,859.5,4,2,8
10711,5138,0,17927.0,1674.0,2,1,9
10712,5773,0,21736.0,2306.0,2,1,9
10713,4041,0,12100.0,93.0,2,1,9
10714,4038,0,16544.0,1246.0,2,1,9
10715,4041,0,12504.0,144.0,2,1,9
10716,4041,0,23090.0,2401.0,2,1,9
10717,4038,0,17208.0,1472.0,2,1,9
10718,5138,1,16772.5,1290.0,5,2,4
10719,4038,1,11598.0,53.0,2,1,9
10720,4041,0,15644.0,933.0,2,1,9
10721,5529,1,16983.833333333332,1767.8333333333333,17,6,1
10722,1723,0,16976.0,1386.0,2,1,9
10723,5138,1,13265.4,401.2,13,5,5
10724,1723,1,16583.0,1260.0,2,1,9
10725,5529,0,12234.0,103.0,2,1,9
10726,1723,0,20211.0,2108.0,2,1,9
10727,5773,0,23068.0,2396.0,2,1,9
10728,630,0,17936.0,1678.0,2,1,9
10729,5138,0,19656.5,2016.5,4,2,8
10730,4041,1,11712.0,57.0,2,1,9
10731,4041,1,17829.0,1645.0,2,1,9
10732,5529,0,18885.833333333332,2397.1666666666665,16,6,4
10733,1723,1,14673.0,659.0,2,1,9
10734,5138,1,11926.0,74.0,2,1,9
10735,5138,0,23270.0,2420.0,2,1,9
10736,5773,0,11968.0,82.0,2,1,9
10737,5138,1,17456.0,1539.0,2,1,9
10738,630,1,14976.0,743.0,2,1,9
10739,2553,0,16491.0,1228.0,2,1,9
10740,5773,0,20736.0,2187.0,2,1,9
10741,5773,1,15766.0,990.0,2,1,9
10742,2553,1,15044.0,760.0,2,1,9
10743,4038,0,9622.0,11.0,2,1,9
10744,5773,0,18479.0,1798.0,2,1,9
10745,2553,1,16166.0,1128.0,2,1,9
10746,5138,1,13033.0,230.0,2,1,9
10747,4041,0,12307.0,114.0,2,1,9
10748,5529,1,14218.0,531.0,2,1,9
10749,1289,1,16088.5,1346.5,6,2,2
10750,5529,1,14360.0,572.0,2,1,9
10751,5773,1,13982.0,641.6666666666666,8,3,4
10752,5529,0,19253.0,1952.0,2,1,9
10753,1723,0,16196.0,1138.0,2,1,9
10754,5138,1,20816.0,2193.0,2,1,9
10755,5773,0,20614.0,2305.5,4,2,8
10756,4041,1,17813.0,1637.0,2,1,9
10757,5138,1,15129.0,777.0,2,1,9
10758,1723,0,16023.0,1076.0,2,1,9
10759,630,1,14012.0,474.0,2,1,9
10760,5773,1,21048.0,2219.0,2,1,9
10761,1723,0,23269.0,2418.0,2,1,9
10762,2553,1,17860.14285714286,2175.1428571428573,22,7,1
10763,4041,1,13693.0,380.0,2,1,9
10764,5773,0,14003.0,467.0,2,1,9
10765,4041,0,19755.0,2040.0,2,1,9
10766,4038,0,18602.0,1823.0,2,1,9
10767,4038,1,18314.0,1774.0,2,1,9
10768,315,1,14901.0,724.0,2,1,9
10769,4038,1,13229.0,273.0,2,1,9
10770,2553,0,16199.0,1140.0,2,1,9
10771,5138,1,16479.0,1223.0,2,1,9
10772,4041,1,17460.0,1540.0,2,1,9
10773,5773,0,20483.0,2157.0,2,1,9
10774,4041,0,19565.0,2001.0,2,1,9
10775,5138,1,15150.6,1095.8,14,5,1
10776,4038,0,20427.0,2145.0,2,1,9
10777,5773,0,10429.0,20.0,2,1,9
10778,5529,1,15075.2,990.4,13,5,4
10779,4038,1,15171.0,792.0,2,1,9
10780,4038,1,16908.0,1356.0,2,1,9
10781,5529,1,14828.0,702.0,2,1,9
10782,5138,1,19637.0,2050.0,4,2,8
10783,1723,0,19249.0,1949.0,2,1,9
10784,5529,1,14248.5,732.5,5,2,5
10785,4041,1,17886.0,1663.0,2,1,9
10786,5138,1,21018.0,2218.0,2,1,9
10787,4041,1,17203.0,1471.0,2,1,9
10788,5529,1,16141.0,1198.0,5,2,6
10789,1723,1,16364.0,1189.0,2,1,9
10790,2553,0,16284.0,1388.3333333333333,7,3,7
10791,4041,0,14887.0,720.0,2,1,9
10792,2553,0,15075.0,763.0,2,1,9
10793,5773,0,23059.0,2394.0,2,1,9
10794,5138,0,19928.0,2062.0,2,1,9
10795,4041,1,23205.0,2411.0,2,1,9
10796,5529,0,14420.0,599.0,2,1,9
10797,5138,0,17606.0,1583.0,2,1,9
10798,4041,0,20010.0,2072.0,2,1,9
10799,4041,0,14797.0,698.0,2,1,9
10800,2553,1,16110.5,1236.0,5,2,6
10801,5138,0,22353.0,2356.0,2,1,9
10802,5773,1,21291.0,2250.0,2,1,9
10803,1289,1,23874.0,2456.0,2,1,9
10804,2553,1,13519.5,390.0,6,2,2
10805,5529,1,15408.0,868.0,2,1,9
10806,2553,1,24275.0,2479.0,2,1,9
10807,5773,0,18681.0,1837.0,2,1,9
10808,1723,0,19617.0,2012.0,2,1,9
10809,4041,1,23255.0,2416.0,2,1,9
10810,5138,0,16980.0,1530.0,4,2,8
10811,5773,1,11939.0,135.0,5,2,5
10812,5773,0,14388.0,697.5,4,2,8
10813,5773,0,17391.0,1525.0,2,1,9
10814,5773,1,13062.0,231.0,2,1,9
10815,5773,1,15859.0,1018.0,2,1,9
10816,5138,0,13402.0,316.0,2,1,9
10817,1723,0,28085.0,2536.0,2,1,9
10818,5773,1,14263.0,549.0,2,1,9
10819,5773,1,14033.0,480.0,2,1,9
10820,5773,1,15902.0,1031.0,2,1,9
10821,4041,0,19844.0,2047.0,2,1,9
10822,2553,1,13289.0,289.0,2,1,9
10823,5138,1,17786.0,1631.0,2,1,9
10824,4041,0,22081.0,2332.0,2,1,9
10825,4041,1,18993.0,1889.0,2,1,9
10826,5138,1,17784.0,1628.0,2,1,9
10827,5529,0,18309.0,1769.0,2,1,9
10829,5529,1,14753.0,685.0,2,1,9
10830,4038,1,19038.0,1892.0,2,1,9
10831,5529,1,15725.0,973.0,2,1,9
10832,5138,0,19279.0,1956.0,2,1,9
10833,4038,1,18154.0,1736.0,2,1,9
10834,4038,0,13288.0,288.0,2,1,9
10835,4038,0,15828.0,1010.0,2,1,9
10836,5773,1,16387.0,1198.0,2,1,9
10837,2553,1,20016.0,2076.0,2,1,9
10838,4041,0,20001.0,2070.0,2,1,9
10839,1723,1,10693.0,27.0,2,1,9
10840,5773,1,21986.0,2320.0,2,1,9
10841,5529,1,17354.0,1516.0,2,1,9
10842,4041,1,15704.0,962.0,2,1,9
10843,630,1,17781.666666666668,1860.6666666666667,7,3,7
10844,5529,0,21178.0,2236.0,2,1,9
10845,4041,0,17669.0,1597.0,2,1,9
10846,5529,1,19491.0,1992.0,2,1,9
10847,5138,1,8681.0,4.0,2,1,9
10848,1723,1,14037.0,482.0,2,1,9
10849,4041,0,22946.0,2386.0,2,1,9
10850,5529,1,13586.0,352.0,2,1,9
10851,4038,1,13779.0,407.0,2,1,9
10852,4041,0,14091.0,497.0,2,1,9
10853,4038,1,14404.0,594.0,2,1,9
10854,4041,0,23848.0,2451.0,2,1,9
10855,4041,0,17103.0,1438.0,2,1,9
10856,1723,1,14375.0,583.0,2,1,9
10857,5773,0,18451.0,1794.0,2,1,9
10858,4041,0,14914.0,725.0,2,1,9
10859,315,1,12800.0,199.0,2,1,9
10860,5138,1,16220.2,1378.2,14,5,2
10861,1289,0,19014.0,1891.0,2,1,9
10862,5529,0,18056.0,1709.0,2,1,9
10863,5773,0,28119.0,2537.0,2,1,9
10864,5138,1,11852.0,121.0,4,2,8
10865,1723,0,23849.0,2452.0,2,1,9
10866,4041,1,15723.0,971.0,2,1,9
10867,1723,1,15892.0,1026.0,2,1,9
10868,5773,1,17592.0,1580.0,2,1,9
10869,5529,1,18130.0,1729.0,2,1,9
10870,5138,1,18301.333333333332,1943.0,7,3,6
10871,4041,1,27130.0,2528.0,2,1,9
10872,5529,0,22648.0,2378.0,2,1,9
10873,2553,0,21940.0,2317.0,2,1,9
10874,5773,1,15119.0,773.0,2,1,9
10875,5529,1,14914.0,725.0,2,1,9
10876,5773,0,17360.0,1517.0,2,1,9
10877,2553,1,13889.0,436.0,2,1,9
10878,5773,1,13738.0,391.0,2,1,9
10879,5529,0,21942.0,2318.0,2,1,9
10880,5138,0,27379.0,2531.0,2,1,9
10881,5138,1,11196.0,35.0,2,1,9
10882,5773,0,18444.0,1793.0,2,1,9
10883,5773,1,11559.0,49.0,2,1,9
10884,5773,1,14713.0,670.0,2,1,9
10885,630,1,15403.0,866.0,2,1,9
10886,1723,0,17428.0,1535.0,2,1,9
10887,5773,1,14685.0,746.5,4,2,8
10889,5773,1,16158.0,1123.0,2,1,9
10890,5773,1,20450.0,2149.0,2,1,9
10891,5138,1,11635.333333333334,92.33333333333333,7,3,4
10892,5138,1,27723.0,2534.0,2,1,9
10893,4041,0,14401.0,590.0,2,1,9
10894,5138,0,16385.0,1195.0,2,1,9
10895,4041,1,20750.0,2189.0,2,1,9
10896,5138,0,19699.0,2029.0,2,1,9
10897,2553,1,14826.0,701.0,2,1,9
10898,630,1,22293.0,2348.0,2,1,9
10899,4041,0,17156.0,1456.0,2,1,9
10900,4038,1,13624.0,366.0,2,1,9
10901,5773,0,16034.0,1084.0,2,1,9
10902,5138,1,22082.0,2333.0,2,1,9
10903,2553,1,20391.0,2137.0,2,1,9
10904,4041,0,20330.0,2121.0,2,1,9
10905,5529,0,18556.0,1809.0,2,1,9
10906,5138,0,15210.0,806.0,2,1,9
10907,5138,1,16503.0,1232.0,2,1,9
10908,1723,0,20605.0,2173.0,2,1,9
10909,1289,1,16385.0,1195.0,2,1,9
10910,1723,1,14552.0,626.0,2,1,9
10911,5138,1,18748.0,1848.0,2,1,9
10912,5529,0,26448.0,2523.0,2,1,9
10913,5773,0,14237.5,756.0,17,6,1
10914,4041,0,16238.0,1154.0,2,1,9
10915,5773,1,16497.0,1229.0,2,1,9
10916,5529,0,15236.0,817.0,2,1,9
10917,5773,0,15898.0,1028.0,2,1,9
10918,5529,1,13067.0,232.0,2,1,9
10919,5773,1,22363.0,2359.0,2,1,9
10920,5138,1,16082.0,1096.0,2,1,9
10921,5138,0,14212.0,528.0,2,1,9
10922,5138,0,23090.0,2401.0,2,1,9
10923,4041,0,20505.0,2213.0,4,2,8
10924,1289,1,20488.0,2159.0,2,1,9
10925,630,1,23794.0,2448.0,2,1,9
10926,2553,0,12347.0,122.0,2,1,9
10927,1723,1,16945.0,1372.0,2,1,9
10928,5773,0,27529.0,2533.0,2,1,9
10929,4038,1,13358.0,306.0,2,1,9
10930,4041,0,14164.5,597.5,4,2,8
10931,5138,1,13787.0,409.0,2,1,9
10932,1289,0,23882.0,2457.0,2,1,9
10933,2553,0,19373.5,2114.5,4,2,8
10934,5138,0,17294.666666666668,1897.3333333333333,7,3,5
10935,5773,1,11673.0,54.0,2,1,9
10936,5773,1,19140.0,1921.0,2,1,9
10937,4041,0,14445.0,606.0,2,1,9
10938,5773,0,23058.0,2393.0,2,1,9
10939,4038,0,16108.0,1104.0,2,1,9
10940,1289,1,20466.0,2152.0,2,1,9
10941,5773,0,25347.0,2506.0,2,1,9
10942,5529,1,17491.0,1550.0,2,1,9
10943,4041,1,13315.0,296.0,2,1,9
10944,1723,0,18781.0,1850.0,2,1,9
10945,1723,0,22496.0,2372.0,2,1,9
10946,5529,1,14535.0,740.0,4,2,8
10947,630,1,16028.0,1082.0,2,1,9
10948,4038,1,14998.0,750.0,2,1,9
10949,5773,1,13881.0,641.0,5,2,4
10950,4038,1,16106.0,1103.0,2,1,9
10951,4038,1,21160.0,2232.0,2,1,9
10952,4038,1,20377.0,2129.0,2,1,9
10953,5773,1,12467.0,139.0,2,1,9
10954,5529,0,15143.0,782.0,2,1,9
10955,4041,0,23032.0,2390.0,2,1,9
10956,4041,1,14496.0,614.0,2,1,9
10957,4041,0,14529.0,622.0,2,1,9
10958,4041,0,18396.0,1783.0,2,1,9
10959,4041,1,20197.0,2106.0,2,1,9
10960,4038,0,23986.0,2467.0,2,1,9
10961,5138,0,28190.0,2539.0,2,1,9
10962,5529,1,17173.0,1461.0,2,1,9
10963,4041,0,20235.0,2335.0,7,3,7
10964,5138,0,20490.0,2160.0,2,1,9
10965,5773,1,12546.0,156.0,2,1,9
10966,5773,1,16908.0,1356.0,2,1,9
10967,5138,0,17397.0,1527.0,2,1,9
10968,5529,0,14157.0,515.0,2,1,9
10969,5529,0,18440.0,1792.0,2,1,9
10970,4041,0,23079.0,2399.0,2,1,9
10971,5529,1,18581.0,1814.0,2,1,9
10972,5138,1,24013.0,2469.0,2,1,9
10973,5529,1,16129.0,1113.0,2,1,9
10974,5773,1,19512.0,1994.0,2,1,9
10975,5529,1,13154.0,259.0,2,1,9
10976,5773,0,19748.0,2039.0,2,1,9
10977,4038,1,19103.0,1913.0,2,1,9
10978,5773,1,13484.0,333.0,2,1,9
10979,2553,1,13258.0,281.0,2,1,9
10980,5138,1,18485.0,1799.0,2,1,9
10981,1289,1,16167.0,1129.0,2,1,9
10982,4041,1,17026.0,1406.0,2,1,9
10983,5138,0,13460.0,329.0,2,1,9
10984,5529,1,19407.0,1978.0,2,1,9
10985,1723,0,21051.0,2333.0,4,2,8
10986,5773,0,14064.0,490.0,2,1,9
10987,1723,0,25603.0,2512.0,2,1,9
10988,4038,0,14648.0,651.0,2,1,9
10989,1723,0,24658.0,2487.0,2,1,9
10990,1723,0,21636.0,2295.0,2,1,9
10991,5138,0,13481.0,332.0,2,1,9
10992,4038,1,14680.666666666666,913.1666666666666,17,6,2
10993,5529,1,13519.0,339.0,2,1,9
10994,5773,0,14467.0,612.0,2,1,9
10995,1723,0,16574.0,1257.0,2,1,9
10996,5773,1,16653.0,1279.0,2,1,9
10997,5773,0,21611.0,2290.0,2,1,9
10998,4041,1,16951.0,1378.0,2,1,9
10999,1723,0,22036.0,2327.0,2,1,9
11000,5138,1,16638.0,1276.0,2,1,9
11001,5529,0,14419.0,820.5,10,4,5
11002,4041,1,15848.0,1015.0,2,1,9
11003,1289,1,14348.0,568.0,2,1,9
11004,2553,1,13745.0,394.0,2,1,9
11005,5138,1,19386.0,1975.0,2,1,9
11006,4038,1,15779.0,993.0,2,1,9
11007,4038,1,16761.0,1315.0,2,1,9
11008,1723,0,23593.0,2445.0,2,1,9
11009,4041,0,15362.0,851.0,2,1,9
11010,5773,0,19809.0,2043.0,2,1,9
11011,315,1,18594.0,1819.0,2,1,9
11012,1723,1,17546.0,1564.0,2,1,9
11013,5529,1,16501.0,1231.0,2,1,9
11014,4041,0,24087.0,2474.0,2,1,9
11015,5138,1,13790.0,412.0,2,1,9
11016,5529,1,14405.0,595.0,2,1,9
11017,5138,1,16262.0,1162.0,2,1,9
11018,2553,1,17464.0,1541.0,2,1,9
11019,2553,1,17331.0,1509.0,2,1,9
11020,5138,0,14890.5,834.5,4,2,8
11021,5773,1,23205.0,2411.0,2,1,9
11022,2553,0,23409.0,2440.0,2,1,9
11023,2553,0,16041.0,1087.0,2,1,9
11024,5138,0,15649.0,938.0,2,1,9
11025,4041,1,12915.0,214.0,2,1,9
11026,630,0,20382.0,2131.0,2,1,9
11027,5529,1,12933.0,217.0,2,1,9
11028,98,1,23882.0,2457.0,2,1,9
11029,5138,1,15092.0,766.0,2,1,9
11030,5773,1,12561.0,160.0,2,1,9
11031,1723,1,12405.0,211.0,5,2,5
11032,4041,1,18812.0,1857.0,2,1,9
11033,5138,0,17031.0,1410.0,2,1,9
11034,5773,0,24608.0,2485.0,2,1,9
11035,4041,0,19335.0,1962.0,2,1,9
11036,4038,0,23306.0,2426.0,2,1,9
11037,5773,1,14294.5,612.0,5,2,6
11038,5138,0,18089.0,1979.5,6,2,2
11039,5529,1,15510.0,898.0,2,1,9
11040,5529,1,18015.0,1697.0,2,1,9
11041,630,1,16437.0,1210.0,2,1,9
11042,5773,0,19187.0,1935.0,2,1,9
11043,1723,1,13332.0,299.0,2,1,9
11044,5529,1,15163.0,789.0,2,1,9
11045,4041,1,13318.0,297.0,2,1,9
11046,4038,1,21041.14285714286,2743.8571428571427,20,7,2
11047,5138,0,15997.0,1068.0,2,1,9
11048,4041,1,15275.0,827.0,2,1,9
11049,5529,1,12839.0,205.0,2,1,9
11050,4038,1,14877.0,717.0,2,1,9
11051,5773,0,18277.0,1763.0,2,1,9
11052,4038,1,16071.0,1095.0,2,1,9
11053,1289,1,16794.0,1324.0,2,1,9
11054,4041,1,15210.0,939.5,4,2,8
11055,4038,1,17303.0,1502.0,2,1,9
11056,5138,1,16920.0,1362.0,2,1,9
11057,5773,0,14571.0,628.0,2,1,9
11058,2553,1,15842.0,1014.0,2,1,9
11059,5773,1,17835.0,1647.0,2,1,9
11060,5138,1,23389.0,2433.0,2,1,9
11061,5138,1,18634.0,1829.0,2,1,9
11062,1723,1,19141.0,1922.0,2,1,9
11063,4041,0,20200.0,2107.0,2,1,9
11064,4041,0,18903.0,1878.0,2,1,9
11065,4038,0,15582.0,914.0,2,1,9
11066,5773,1,15592.0,919.0,2,1,9
11067,5773,1,12431.0,135.0,2,1,9
11068,4041,0,21243.0,2238.0,2,1,9
11069,5138,1,14307.0,558.0,2,1,9
11070,5138,0,24103.0,2477.0,2,1,9
11071,4041,0,20466.0,2152.0,2,1,9
11072,4041,0,22804.0,2382.0,2,1,9
11073,4041,1,16305.0,1174.0,2,1,9
11074,4041,1,22111.0,2338.0,2,1,9
11075,4041,0,22292.0,2347.0,2,1,9
11076,4038,0,21346.8,2653.2,14,5,4
11077,1723,0,15696.0,959.0,2,1,9
11078,5773,1,16297.0,1173.0,2,1,9
11079,5138,0,19390.0,1976.0,2,1,9
11080,5773,1,16680.0,1290.0,2,1,9
11081,5138,1,15731.0,977.0,2,1,9
11082,630,1,18626.0,1827.0,2,1,9
11083,4038,1,17545.0,1563.0,2,1,9
11084,4041,1,19378.0,1973.0,2,1,9
11085,1723,0,22360.0,2358.0,2,1,9
11086,5529,1,17769.0,1626.0,2,1,9
11087,5773,1,13750.0,396.0,2,1,9
11088,1723,1,13010.0,225.0,2,1,9
11089,1723,0,22492.0,2368.0,2,1,9
11090,5773,1,15613.0,924.0,2,1,9
11091,4038,1,12535.0,152.0,2,1,9
11092,5773,1,12867.0,362.0,7,3,6
11093,2553,1,14516.0,620.0,2,1,9
11094,1289,1,16503.0,1232.0,2,1,9
11095,5529,0,14776.0,692.0,2,1,9
11096,4041,0,22074.0,2329.0,2,1,9
11097,1723,1,12370.0,128.0,2,1,9
11098,4041,1,18867.0,1871.0,2,1,9
11099,5529,1,12756.0,188.0,2,1,9
11100,5138,1,20744.0,2188.0,2,1,9
11101,4038,1,13391.0,311.0,2,1,9
11102,1723,0,15164.0,790.0,2,1,9
11103,1723,0,20320.0,2119.0,2,1,9
11104,4041,1,14422.0,601.0,2,1,9
11105,5529,0,14320.0,564.0,2,1,9
11106,5138,1,14644.0,650.0,2,1,9
11107,5138,1,16941.0,1369.0,2,1,9
11108,5773,0,14753.0,685.0,2,1,9
11109,5773,0,14229.0,536.0,2,1,9
11110,4041,0,25597.0,2511.0,2,1,9
11111,5138,1,16739.0,1312.0,2,1,9
11112,630,1,20050.5,2628.0,5,2,5
11113,315,1,15760.0,988.0,2,1,9
11114,5138,1,18338.0,1776.0,2,1,9
11115,4041,1,15835.0,1011.0,2,1,9
11116,4038,0,20859.0,2199.0,2,1,9
11117,5773,0,13019.0,227.0,2,1,9
11118,4038,1,14631.0,816.0,5,2,7
11119,2553,0,22128.0,2341.0,2,1,9
11120,5773,0,20371.0,2318.0,5,2,7
11121,1723,1,12789.0,194.0,2,1,9
11122,5773,1,14598.0,636.0,2,1,9
11123,1289,1,15154.0,786.0,2,1,9
11124,4038,1,17652.0,1591.0,2,1,9
11125,5138,0,16043.0,1089.0,2,1,9
11126,5529,1,13686.0,379.0,2,1,9
11127,2553,1,13357.0,305.0,2,1,9
11128,4041,0,24713.0,2488.0,2,1,9
11129,2553,1,13406.0,318.0,2,1,9
11130,5773,0,19303.0,1958.0,2,1,9
11131,1723,0,21279.0,2245.0,2,1,9
11132,5773,1,16608.0,1267.0,2,1,9
11133,5529,1,16739.0,1312.0,2,1,9
11134,5138,0,17218.0,1477.0,2,1,9
11135,5773,1,15611.0,1079.0,4,2,8
11136,5773,1,14929.0,732.0,2,1,9
11137,5773,0,16808.0,1326.0,2,1,9
11138,5138,0,11960.0,81.0,2,1,9
11139,5529,1,12246.666666666666,164.0,8,3,4
11140,5529,1,17670.0,1599.0,2,1,9
11141,5773,1,15378.0,856.0,2,1,9
11142,4038,1,17130.0,1448.0,2,1,9
11143,4038,1,13247.0,278.0,2,1,9
11144,1289,1,14050.0,486.0,2,1,9
11145,5773,1,15409.0,869.0,2,1,9
11146,5529,0,15627.0,927.0,2,1,9
11147,5773,1,15486.0,893.0,2,1,9
11148,5773,1,24001.0,2468.0,2,1,9
11149,5773,0,16388.0,1199.0,2,1,9
11150,4038,1,13779.0,584.0,2,1,8
11151,5138,0,14077.0,696.0,2,1,8
11152,5529,0,22081.0,2566.0,2,1,8
11153,5138,0,13765.0,577.0,2,1,8
11154,4041,1,20678.0,2447.0,2,1,8
11155,4038,1,19435.0,2286.0,2,1,8
11156,5529,1,16510.0,1542.0,2,1,8
11157,1723,1,10971.0,56.0,2,1,8
11158,2553,1,16998.0,1683.0,2,1,8
11159,4038,1,13518.0,505.0,2,1,8
11160,630,1,16686.0,1590.0,2,1,8
11161,5773,1,13244.0,415.0,2,1,8
11162,4038,1,17846.0,1952.0,2,1,8
11163,5773,0,21534.0,2527.0,2,1,8
11164,5773,1,14138.0,711.0,2,1,8
11165,5529,1,16680.0,1588.0,2,1,8
11166,4041,0,18566.0,2123.0,2,1,8
11167,4041,1,17068.0,1698.0,2,1,8
11168,5773,0,19357.0,2762.0,5,2,4
11169,5138,1,13594.0,518.0,2,1,8
11170,4038,1,12449.0,223.0,2,1,8
11171,5529,1,12003.0,155.0,2,1,8
11172,4041,1,16028.0,1367.0,2,1,8
11173,1723,0,15793.0,1275.0,2,1,8
11174,630,1,21023.0,2481.0,2,1,8
11175,5773,1,19264.0,2253.0,2,1,8
11176,4041,0,20171.0,2395.0,2,1,8
11177,5773,1,13227.0,411.0,2,1,8
11178,1723,1,11788.0,127.0,2,1,8
11179,2553,1,16652.0,1899.5,5,2,5
11180,4038,0,17011.0,1685.0,2,1,8
11181,630,1,13262.0,418.0,2,1,8
11182,2553,1,17268.0,1763.0,2,1,8
11183,4038,1,21458.0,2521.0,2,1,8
11184,1289,1,14817.666666666666,1185.0,8,3,4
11185,5529,1,19165.75,2461.0,11,4,5
11186,630,1,18517.0,2113.0,2,1,8
11187,1723,1,11115.0,66.0,2,1,8
11188,4038,0,19813.0,2352.0,2,1,8
11189,4038,0,16857.666666666668,2079.3333333333335,8,3,4
11190,4041,1,15290.0,1107.0,2,1,8
11191,5773,1,12323.0,201.0,2,1,8
11192,5773,1,12581.5,257.5,5,2,7
11193,4038,1,20256.333333333332,2617.6666666666665,9,3,2
11194,5529,0,23926.0,2627.0,2,1,8
11195,1723,0,17404.0,1814.0,2,1,8
11196,5529,1,19518.0,2301.0,2,1,8
11197,2553,1,17782.0,1938.0,2,1,8
11198,5138,1,15809.0,1285.0,2,1,8
11199,5529,0,21390.0,2514.0,2,1,8
11200,4041,1,11438.0,89.0,2,1,8
11201,1723,1,11898.0,156.66666666666666,8,3,6
11202,5773,1,13042.0,352.0,2,1,8
11203,5138,0,15833.0,1296.0,2,1,8
11204,5529,1,12821.0,303.0,2,1,8
11205,5773,1,16601.5,1648.0,6,2,2
11206,5773,1,11682.0,115.0,2,1,8
11207,5773,0,15800.0,1279.0,2,1,8
11208,5773,0,14186.0,733.0,2,1,8
11209,4041,0,20144.0,2389.0,2,1,8
11210,5529,0,19180.75,2661.5,11,4,4
11211,1289,1,11101.0,64.0,2,1,8
11212,4041,1,16903.0,1648.0,2,1,8
11213,5529,0,16676.0,1615.6666666666667,8,3,6
11214,2553,1,17100.0,1708.0,2,1,8
11215,4038,1,16151.0,1427.0,2,1,8
11216,5138,1,16070.5,1365.5,5,2,6
11217,4041,0,20166.0,2394.0,2,1,8
11218,5529,0,19845.0,2356.0,2,1,8
11219,4041,0,17384.0,1806.0,2,1,8
11220,4041,0,14923.0,982.0,2,1,8
11221,630,1,16645.428571428572,1785.5714285714287,22,7,1
11222,1723,0,10397.0,25.0,2,1,8
11223,5138,0,17049.0,1737.0,5,2,7
11224,5138,0,17786.0,1939.0,2,1,8
11225,5529,1,12585.0,249.0,2,1,8
11226,4041,1,14436.0,837.0,2,1,8
11227,5138,0,16030.0,1370.0,2,1,8
11228,5773,0,21028.0,2483.0,2,1,8
11229,1723,0,17044.0,1691.0,2,1,8
11230,5773,1,16448.0,1523.0,2,1,8
11231,5773,1,17768.0,1931.0,2,1,8
